Number of Cases,Street Address,Latitude,Longitude,Cluster Number,Recent Cases in Cluster,Total Cases in Cluster,Date,Month Number
2,commonweath drive(blk 53),1.40697762946912,103.911041462626,345,2,2,05/06/2022,6
1,compassvale street(blk 251),1.39382807586515,103.900879394841,346,2,2,05/06/2022,6
1,compassvale street(blk 297a),1.3869743448416,103.771280059955,346,2,2,05/06/2022,6
2,edgefield plains(blk 673b),1.3206576452482,103.90246344511,347,2,2,05/06/2022,6
1,eunos crescent(blk 1),1.38368429456113,103.770076985518,348,1,2,05/06/2022,6
1,eunos crescent(blk 34),1.32101348298356,103.900972794677,348,1,2,05/06/2022,6
1,fajar road(blk 419),1.31665706584661,103.833640531314,349,2,2,05/06/2022,6
1,fajar road(blk 440),1.31236768241476,103.852109307152,349,2,2,05/06/2022,6
1,fajar road(blk 453),1.38602501192541,103.770847695844,350,2,2,05/06/2022,6
1,segar road(blk 461),1.32195385488883,103.869843391813,350,2,2,05/06/2022,6
2,farrer park road(blk 11),1.2896097164683,103.841276389346,351,2,2,05/06/2022,6
1,first lok yang road,1.44851537801544,103.799883743679,352,2,2,05/06/2022,6
1,international road,1.31693715460421,103.774910099476,352,2,2,05/06/2022,6
1,geylang bahru(blk 68),1.31510752106275,103.895587944619,353,2,2,05/06/2022,6
1,kallang bahru(blk 66),1.35536060484359,103.761024856502,353,2,2,05/06/2022,6
1,grove avenue,1.36113033989464,103.879490673901,354,2,2,05/06/2022,6
1,grove drive,1.31461476672549,103.78143191715,354,2,2,05/06/2022,6
2,greenwood avenue,1.33062838645759,103.807054969859,355,2,2,05/06/2022,6
1,haig road,1.30678627404464,103.89917108354,356,1,2,05/06/2022,6
1,seraya lane,1.32066445696203,103.869914604242,356,1,2,05/06/2022,6
2,havelock road(river place),1.29941062348863,103.625300128921,357,2,2,05/06/2022,6
1,hillview crescent,1.2869738344398,103.839075823483,358,2,2,05/06/2022,6
1,hillview drive,1.36360388866544,103.890049841364,358,2,2,05/06/2022,6
1,holland avenue(blk 2),1.33398254838691,103.866520142842,359,2,2,05/06/2022,6
1,holland close(blk 1),1.31040649108197,103.799175818498,359,2,2,05/06/2022,6
1,holland grove road,1.31912691619358,103.781969234572,360,2,2,05/06/2022,6
1,moonbeam terrace,1.34713474066852,103.770939376989,360,2,2,05/06/2022,6
1,hougang avenue 10(blk 401),1.37875948902978,103.879496357849,361,1,2,05/06/2022,6
1,hougang avenue 10(blk 415),1.33251871785385,103.908283298037,361,1,2,05/06/2022,6
1,hougang avenue 3(blk 19),1.35046468321696,103.886509352895,362,2,2,05/06/2022,6
1,hougang street 31(blk 371),1.35435408687573,103.76016370543,362,2,2,05/06/2022,6
1,hougang street 91(blk 909),1.37563704439197,103.888739165173,363,2,2,05/06/2022,6
1,hougang street 91(blk 914),1.28787848965781,103.838066722633,363,2,2,05/06/2022,6
1,jelapang road(blk 522),1.38621049183084,103.76511260732,364,1,2,05/06/2022,6
1,jelapang road(blk 525),1.27140883340015,103.810887524155,364,1,2,05/06/2022,6
1,jalan bukit merah(blk 142),1.27714559744846,103.828738908605,365,2,2,05/06/2022,6
1,silat avenue,1.32965461509134,103.887183600084,365,2,2,05/06/2022,6
1,jalan damai(blk 667),1.30948686299225,103.885246649468,366,2,2,05/06/2022,6
1,jalan damai(blk 670),1.37517507468581,103.896537715818,366,2,2,05/06/2022,6
1,jalan kukoh(blk 10),1.37753160372111,103.884018612884,367,2,2,05/06/2022,6
1,jalan minyak(blk 5),1.34486778883731,103.883069500783,367,2,2,05/06/2022,6
1,jalan kurnia,1.28209883987158,103.825202810934,368,2,2,05/06/2022,6
